#defaultCSS=fill:#00ff00; fill-opacity:0.5; stroke:#ffffff; stroke-opacity:1.0; stroke-width:1.0; symbol:cross
2022_coastline_polygon	the_geom:MultiPolygon	Id:Integer	id_2:Long
2022_coastline_polygon.11	MULTIPOLYGON (((126.5115724893587 37.35688425006753, 126.5115715157826 37.35688033742587, 126.51156945563773 37.35687253059736, 126.51156739752423 37.35686650058722, 126.51156527652 37.35686216333254, 126.511562443798 37.35685809524684, 126.51155913360135 37.356854204492265, 126.51155018434143 37.356845770939486, 126.51152690948048 37.35682841039712, 126.5115167559363 37.35681944387133, 126.5115079454201 37.35680963232878, 126.51149786885114 37.3568074246649, 126.51149556798426 37.35680715476824, 126.51149052150338 37.35680870890896, 126.51148575826457 37.35681410526438, 126.51150442160032 37.35683940096882, 126.51152713845866 37.35687563466412, 126.51153335479309 37.356882366620944, 126.5115379835202 37.35688675387651, 126.51154144346197 37.3568896577329, 126.5115452256026 37.35689230883222, 126.51155577769677 37.35689951911259, 126.51156538002954 37.356901058059066, 126.51157307910081 37.356895314316304, 126.5115724893587 37.35688425006753)))	0	1
2022_coastline_polygon.12	MULTIPOLYGON (((126.51111512116236 37.356991692121916, 126.5111188215979 37.35698675180996, 126.51111984526057 37.35698485308813, 126.51111993391154 37.356981974698016, 126.51110688822072 37.35698089361784, 126.51110340694407 37.356981454980684, 126.51109792840685 37.356984359748665, 126.51109593001755 37.35698670314922, 126.51109581704533 37.35699141681495, 126.511099965961 37.35699477223938, 126.51110915473578 37.35699550940849, 126.51111230463694 37.356994005110785, 126.51111512116236 37.356991692121916)))	0	1
2022_coastline_polygon.13	MULTIPOLYGON (((126.51044106727532 37.359644217284114, 126.51046105712982 37.359630780229445, 126.51046519680013 37.35962671394468, 126.51048735194485 37.35959619802475, 126.51051387199692 37.35952988646676, 126.51050315182452 37.35946161605638, 126.51050967198448 37.35943983477825, 126.51054270879716 37.3594141275638, 126.51061274505375 37.35939180808329, 126.51064521904017 37.35937037204367, 126.51069700257206 37.359402015605056, 126.51071032647941 37.35941576981136, 126.51071576181735 37.359466320531205, 126.51073392980058 37.35951564356978, 126.51077905017746 37.35954365635929, 126.51084575808261 37.35957102317505, 126.5109139442632 37.359558977392226, 126.51101263386965 37.35955780322536, 126.51102468805173 37.35952091939268, 126.51107326089075 37.35948777256787, 126.51108681850985 37.35947108046838, 126.51109629871983 37.35944486035913, 126.51114947333471 37.35945733128583, 126.51115801390664 37.35950845345092, 126.51118473635152 37.35953110106993, 126.51123521165061 37.35954208133012, 126.5113198797611 37.35953391833063, 126.5113407250059 37.359514741566144, 126.51135566777367 37.35947260047388, 126.51137077665841 37.35944679373589, 126.51137256221323 37.359431149512936, 126.5113932428743 37.35941454446776, 126.51146479492029 37.359383851267616, 126.51155692697183 37.35942382522437, 126.5115986968387 37.359423532774684, 126.51162159044604 37.35941188612348, 126.5116533015723 37.359369647536305, 126.51167291264925 37.35936271046391, 126.51169254733742 37.35936345286988, 126.51169867073412 37.359369057257524, 126.51167582432635 37.35939171547065, 126.51167668429844 37.35942379439263, 126.51168739024082 37.35944111382541, 126.51174829975241 37.35948226521133, 126.5118055025145 37.35951103207981, 126.5118213496538 37.35951482229636, 126.51188227731838 37.359515022379775, 126.51192384774224 37.359506317080026, 126.51199641408253 37.35950444142692, 126.51201275906517 37.35949532387303, 126.51214529511626 37.359480158611824, 126.51221797092589 37.35945421345507, 126.51224381385245 37.359421997771555, 126.51225343143751 37.359420708426995, 126.51226535489558 37.35942293986045, 126.51230729540063 37.359455935106865, 126.51239324058261 37.35946372463848, 126.51243811389662 37.359479244052395, 126.51247328191609 37.359518164356054, 126.51251372760281 37.359541109710364, 126.51253165863088 37.359546276166824, 126.5125702900664 37.359547981514474, 126.5126281076185 37.359529561456, 126.5126681673216 37.359473077646705, 126.51277547921923 37.359443485156135, 126.51280060178038 37.35943274216921, 126.51284318576693 37.35940306950476, 126.51284865193439 37.359400174517695, 126.51285430302774 37.35939748392226, 126.51288375816809 37.35939209639698, 126.5129678048405 37.359409652847276, 126.51303798756842 37.35944963258548, 126.51305303466022 37.35947068737143, 126.51310276306371 37.35950995485421, 126.5131128143376 37.35952749852066, 126.51313817579792 37.35954651980384, 126.51315561173713 37.35955127506547, 126.51325228820507 37.35952431079015, 126.51327966966204 37.359516673799035, 126.51338862324364 37.359486285600184, 126.51354978101084 37.359425172814234, 126.51352352060806 37.35936056717413, 126.51328924581492 37.35942339196754, 126.51325576246013 37.359416314539914, 126.51324590968193 37.35939704625074, 126.51322064204751 37.35930967317694, 126.51322917746171 37.35923125567946, 126.51322540553207 37.35919361540638, 126.51320766175115 37.35914390975388, 126.51318295477914 37.359084568776126, 126.51312420557392 37.359007198844765, 126.51310571185462 37.35891826422587, 126.5131294579297 37.35872933628371, 126.51316932801585 37.358706102721555, 126.51366937407714 37.35849670674954, 126.51386932156016 37.35841511154059, 126.51381176792928 37.358335927697375, 126.5136178998258 37.358417912721336, 126.5131263290236 37.35861295859531, 126.5131066866279 37.35860173033619, 126.51305407840394 37.358545837104856, 126.51289761744688 37.358402129992356, 126.5128645339945 37.3583615470029, 126.5127676743666 37.35829657473251, 126.51271196084849 37.35816464596953, 126.51271234146658 37.358133708342805, 126.5127230381863 37.35810811661179, 126.51274829377049 37.35808685568291, 126.5127892169439 37.3580670855961, 126.5128003463678 37.358050857228875, 126.51281274344646 37.35799515232357, 126.51278784713526 37.35792574338698, 126.51278840800764 37.3579069026834, 126.51280122324478 37.357881498972944, 126.51287773206474 37.35777078328088, 126.51289045434473 37.35776185070903, 126.5129065239702 37.3577592859072, 126.51300115212644 37.357775595646785, 126.513018982241 37.35777518250345, 126.5130490016838 37.35775800021248, 126.51307214096832 37.357733021905375, 126.51307449910338 37.35771237664843, 126.51306838191576 37.35769673049703, 126.51305625353244 37.35768397619873, 126.51303819490954 37.3576773072971, 126.51296661006681 37.35767394820983, 126.5129570684772 37.35766927768425, 126.51295275127922 37.35766085339904, 126.51298420323374 37.35759909999788, 126.51306746779606 37.35752408244148, 126.51308168723115 37.35750528714789, 126.51309305372622 37.35747679955825, 126.51308081340105 37.3574221465054, 126.51302624682805 37.357402019260064, 126.51296633188271 37.357354182547866, 126.51291666935101 37.35728591236019, 126.51281573847766 37.357259720345354, 126.51277159631883 37.3572608477121, 126.51270744265358 37.35728363512106, 126.51267321437392 37.35730359134492, 126.51265227434018 37.3573429877366, 126.51264425323464 37.357344949545706, 126.51259920764745 37.3572749187347, 126.51247743991215 37.35719120780235, 126.51233141755033 37.35712695067145, 126.51224088253491 37.35710009732951, 126.51219729929761 37.35709301039223, 126.5120825167298 37.357052049687425, 126.51207369359234 37.35704295174227, 126.51208102863154 37.35701235905644, 126.51207900122023 37.356999486841474, 126.51204792889384 37.356949519687774, 126.5120325998914 37.356916861179045, 126.51203269974397 37.356908237034325, 126.51203274133302 37.35690181293837, 126.51203355074392 37.35689255560111, 126.51203416179492 37.3568863906448, 126.51203862361024 37.35687402273856, 126.5120438578206 37.3568657864888, 126.51204589820013 37.356858172282436, 126.51204715425489 37.35684896634354, 126.51204681226322 37.35684007187231, 126.51204128149611 37.35683274449356, 126.51203014893404 37.35682888725759, 126.51201938827651 37.35682947808506, 126.51200819197044 37.35683546692295, 126.51199938533838 37.35684178187627, 126.51199138060123 37.356847148660805, 126.51198074707834 37.35685442737448, 126.51195690046596 37.356857367225366, 126.51194454890378 37.356851238888346, 126.5119303057233 37.356842823166204, 126.51190654765642 37.35683208950347, 126.51186566170001 37.35681672599856, 126.5118418495348 37.35681434815256, 126.51182081652159 37.35682413742276, 126.511805469325 37.35683926887256, 126.51180155927919 37.356854447524384, 126.51180147071057 37.35686812192857, 126.51180135261895 37.356886354467434, 126.51180127388923 37.35689850979363, 126.51179925812531 37.35691521538179, 126.51179539728743 37.35692279594071, 126.51178009435476 37.3569310897343, 126.51175530153743 37.356932506520536, 126.51174292271055 37.35693093630654, 126.5117314991799 37.35692860957426, 126.51171819499773 37.35692247728147, 126.51170775587624 37.356915597254954, 126.51170018561268 37.35690720905085, 126.51169451568353 37.356899588250336, 126.511690743419 37.356893495302906, 126.5116745779865 37.356887350292496, 126.51165361383713 37.356886504185496, 126.51164022824938 37.35689328675818, 126.51163158005771 37.356903886684705, 126.51163151114301 37.356914522932705, 126.51163147360667 37.35692136151401, 126.51162809003885 37.35693071003566, 126.5116003037395 37.356948686877644, 126.51151314154313 37.35696176656383, 126.51150390596834 37.35695605921059, 126.51148196060863 37.356925656490134, 126.51146977706084 37.35692286707396, 126.51145389559532 37.3569307286497, 126.51144826710407 37.35695154687963, 126.51147980259479 37.357001916155035, 126.51148171070217 37.3570162871833, 126.51147381630108 37.35703091866811, 126.51144082917143 37.357051087796954, 126.51135895218914 37.35706546594233, 126.51124728118931 37.35707076659955, 126.51116310563924 37.3570577080862, 126.51110618218875 37.357035276221104, 126.51105593494599 37.35702454913434, 126.51103730563756 37.35703439144906, 126.51100837493956 37.35708276651239, 126.51091556153223 37.35712427658224, 126.51089337689038 37.35711721006339, 126.51088584903314 37.357108733683155, 126.510877249039 37.3570995365588, 126.51086876147195 37.35708953889265, 126.51086553139731 37.357080610851746, 126.51086232628374 37.3570674886695, 126.51086238753085 37.3570580507464, 126.51085915292073 37.35704964798074, 126.5108559160371 37.35704176959878, 126.51085200298034 37.3570365094855, 126.51084478272955 37.357033857661854, 126.51082702480795 37.35703325983295, 126.51081914537674 37.357031129674915, 126.51080535835978 37.35702687841314, 126.51079879955077 37.357023704928956, 126.51078894941173 37.35702104312649, 126.51077579095418 37.35702098870535, 126.51076984366708 37.35702515835241, 126.51076653532395 37.35702829102839, 126.51076648087205 37.357036680193175, 126.51076775497192 37.35704297818105, 126.51077231925784 37.35704928887588, 126.51077885083974 37.3570566573944, 126.51078404481275 37.35706716493753, 126.51078400056737 37.35707398186596, 126.51077606555356 37.3570802408651, 126.51076682920312 37.35708439780974, 126.51074571642333 37.35709374866243, 126.51072434165758 37.357098248241265, 126.51068310112095 37.35711665486396, 126.51063889329016 37.35712425498628, 126.51061389913325 37.3571238118974, 126.51055336573519 37.357112733891825, 126.51051920567646 37.357113940465176, 126.51047300349343 37.357098230114076, 126.51044188885221 37.3571018576927, 126.51038504692573 37.35709679116175, 126.51033043370164 37.35710397327437, 126.51030574929253 37.35709494559074, 126.51021841260817 37.35707662668405, 126.5102021946253 37.35709021898179, 126.51019672627315 37.35712229424636, 126.51017767727858 37.357163869484054, 126.51015741879547 37.35717253539028, 126.51014281360177 37.35716808784513, 126.51011573588885 37.35714192544004, 126.51007660907534 37.35708691204595, 126.51005286581345 37.357068199548266, 126.51002648029232 37.35705832681251, 126.50997091966957 37.35705653969387, 126.50992889261434 37.35704277280576, 126.5098952453997 37.35703975554373, 126.50982765569603 37.35706784496807, 126.50980700408338 37.357083328098454, 126.50979253798826 37.35710661445692, 126.50980755066016 37.35713830514766, 126.50977783730627 37.35716579464304, 126.50964569711293 37.35720585587051, 126.50963281792785 37.3572111022745, 126.5096197078479 37.357221303325225, 126.50961261479138 37.35724490675092, 126.50961050078992 37.357250959142675, 126.50960560107048 37.35726030582464, 126.50959935566176 37.357264136294276, 126.50958409969328 37.357271236146694, 126.50957439212613 37.35727615510839, 126.5095605282558 37.357282157882, 126.50955011106602 37.35728927689128, 126.50954730628763 37.35729532641766, 126.50954585549817 37.35730578934367, 126.50955062011901 37.35731737998687, 126.50956021635396 37.3573300926091, 126.50957743238705 37.357340081506145, 126.50959054167532 37.35734527256701, 126.50960088133041 37.35734972412055, 126.50960638333703 37.35735415471641, 126.50960910925109 37.357360226272135, 126.50960908774333 37.35736353202215, 126.50960765488132 37.35737124060766, 126.50960691638382 37.35737839974707, 126.5096137616309 37.357388897067054, 126.50962680099292 37.35740327642704, 126.50963779559137 37.35741323952346, 126.50965087059852 37.35742266162131, 126.50967366753892 37.35742495911357, 126.50968541026388 37.35742610973554, 126.50969856432766 37.35742285932183, 126.50970969022225 37.35741298701969, 126.50972075650952 37.35741193094158, 126.50974148716655 37.35741311881101, 126.50974993292087 37.357415297339855, 126.50977465745167 37.35743048377117, 126.50978508338754 37.35743972187981, 126.50979548439967 37.35745313971198, 126.5098016845523 37.35746737628004, 126.50980156495483 37.357485765584705, 126.50980142904366 37.35750666325894, 126.50980028261075 37.35752170552721, 126.50979705852126 37.35753339460231, 126.5097907072706 37.357542563181454, 126.50977907282913 37.35755756108316, 126.50977582380733 37.35757342988193, 126.50978086975182 37.35760477202015, 126.50979123816943 37.357623204789576, 126.50979317766193 37.35764745474612, 126.50979304718562 37.35766751629658, 126.5097866458635 37.35768420817715, 126.5097792013992 37.35770005958851, 126.50976861776584 37.3577150618436, 126.50975278784719 37.35773004325531, 126.50974114474914 37.357746713408226, 126.50973472709855 37.35776591275416, 126.50973355664158 37.357784298603256, 126.50973241132486 37.35779933997373, 126.50970585353386 37.357827369622214, 126.50966501408386 37.357841627454405, 126.5095996528569 37.35788220689592, 126.50956377762087 37.357874604026044, 126.5095472834713 37.35787525735367, 126.50951180960728 37.3578963463809, 126.50948048324011 37.357903138106984, 126.50943631600894 37.357890537098406, 126.50939474649907 37.35792780834056, 126.50939085054668 37.35796449519216, 126.50937432975773 37.35799975652605, 126.50938308759439 37.3580481586515, 126.50938617511 37.35805642389073, 126.50938608914902 37.35806962976998, 126.50938547303411 37.35807931226792, 126.50938264054086 37.35809030646687, 126.50938146275935 37.358101306628015, 126.50938139111953 37.3581123122781, 126.50938627318966 37.35812597846035, 126.50939945727026 37.35813703909013, 126.50941155813081 37.358144573142496, 126.50942201748401 37.358149899196256, 126.5094283178777 37.358156016214664, 126.50943159899973 37.3581652328306, 126.50942946820312 37.35818894692288, 126.50938872003853 37.358226078304924, 126.5093777910416 37.35825388347169, 126.50939132749566 37.35835890292209, 126.50940782076158 37.35840227520188, 126.50942341075337 37.35846788899005, 126.50944918053335 37.35851207731561, 126.50951610340073 37.35854730536166, 126.5095616430757 37.35856189517337, 126.50960429166466 37.358552077893485, 126.50967951348213 37.35857200671258, 126.50969222754317 37.35858090021236, 126.50971401480967 37.358632964897915, 126.5097039332556 37.35865422500001, 126.50969065255836 37.35872080660803, 126.50974322395743 37.358759609746016, 126.50974834465949 37.35876853573966, 126.50974161577297 37.35878246913888, 126.50969066590547 37.35883951860927, 126.5096700278779 37.358877124483094, 126.50965822755046 37.35891480843616, 126.50966088529952 37.358963637558396, 126.50968916615521 37.35898729120556, 126.50979286603668 37.35902961298386, 126.50993387361467 37.3591046376522, 126.50995959620063 37.35914158057507, 126.50997858312621 37.35924923277761, 126.51005592088629 37.3592940175201, 126.51007342041635 37.35932402725537, 126.51008551164728 37.35936156062076, 126.51012386080299 37.359388610357044, 126.51011800779571 37.35940672092299, 126.51010626454416 37.35942123185069, 126.51000984545034 37.359436584089515, 126.50993779943902 37.35943673252553, 126.50991854991264 37.359437861038174, 126.50990788216914 37.35943781683882, 126.50989592999247 37.3594422688066, 126.5098808215221 37.35944970898869, 126.5098707315785 37.3594576691283, 126.50986314743572 37.35946564055137, 126.5098580477334 37.359478122857844, 126.50985985341107 37.35948963364734, 126.50987417263079 37.35950687901437, 126.5098854191818 37.35951442749778, 126.50991108258017 37.35952403687703, 126.50992609575519 37.3595316009627, 126.50992732051948 37.3595361075271, 126.50992727824324 37.3595426091037, 126.50992221319092 37.35954958993549, 126.5099121383619 37.359555050714924, 126.50990206127976 37.35956051058309, 126.509885058168 37.35956994227603, 126.50987803514883 37.35958362127596, 126.50987735114401 37.359592121356194, 126.50987729910766 37.359600123088576, 126.50987913632144 37.35960713251833, 126.50988220917698 37.35961714926264, 126.50988652957713 37.35962816950488, 126.509889625209 37.35963468408327, 126.50989772410136 37.35964372152143, 126.5099052181928 37.359649253292076, 126.50992087622686 37.359653819657616, 126.5099327785221 37.35965687026442, 126.50995159723814 37.3596579483619, 126.5099767004055 37.35965755229515, 126.50998738981562 37.35965409521908, 126.51000311614015 37.35964815868054, 126.51000942985452 37.359642183148814, 126.51002013014262 37.35963722591856, 126.51003083580235 37.35963126857869, 126.51004468587348 37.359624324131694, 126.5100716662681 37.35962443588595, 126.51008170758473 37.35962447747605, 126.51009613646946 37.35962503730294, 126.51011502907294 37.359631592072766, 126.5101529265876 37.35963054976602, 126.51015313696168 37.359630484862834, 126.510170074199 37.35962771228865, 126.51018378103869 37.35962613099715, 126.51020432532951 37.35962621606912, 126.51022212531694 37.359627381809105, 126.51024194302323 37.35963401427274, 126.51025832435266 37.35964226965647, 126.51027401811805 37.359651068208635, 126.51028478175527 37.35965703156464, 126.51031392270959 37.35966286556893, 126.51041609967939 37.35965189424264, 126.51044106727532 37.359644217284114)))	0	1
2022_coastline_polygon.14	MULTIPOLYGON (((126.51541427013188 37.36068366901488, 126.5154114797649 37.36067576826233, 126.51540603532102 37.360674232245564, 126.51540476096831 37.36067387292429, 126.5154024728572 37.36067405636815, 126.5154009312632 37.36067417979908, 126.5153980901534 37.360676101745646, 126.51539580071238 37.360679125195304, 126.51539468570876 37.36068242286121, 126.51539533539828 37.360686010676936, 126.51540351250212 37.36068932478758, 126.51540762951802 37.3606896272775, 126.51541158757053 37.36068867039271, 126.51541427013188 37.36068366901488)))	0	1
2022_coastline_polygon.15	MULTIPOLYGON (((126.51443933328119 37.36067045884825, 126.51444910581256 37.36058539413389, 126.5144566102277 37.360570642824264, 126.51447056703367 37.36056514172967, 126.51461969146725 37.36066749500243, 126.5146436570793 37.36067674679368, 126.51467355299793 37.36068027170967, 126.51467813482374 37.36067973638255, 126.51469901897269 37.360673016674035, 126.5147160154626 37.360662981481, 126.51471934490691 37.360644475599976, 126.51471106019143 37.36062404614811, 126.51468954590494 37.360603815602545, 126.51463823668122 37.360581740049184, 126.51460931888933 37.360560077124184, 126.51459702298985 37.36055534407112, 126.51457657374598 37.36054081231457, 126.5145682326888 37.360522478391054, 126.51456953464744 37.360508035897304, 126.51457441028575 37.36050131448361, 126.51457570603326 37.36048783605438, 126.51457576807067 37.36047820441761, 126.51457102664848 37.36046373802316, 126.51455297154712 37.3604530688443, 126.51453072014746 37.360439513596084, 126.51452592946484 37.360436551206185, 126.5145077897082 37.360400475644575, 126.51447558105701 37.360367509413095, 126.51440460197264 37.36034383389919, 126.51433188952252 37.36035845624005, 126.51420271411165 37.360348719171185, 126.51415821297549 37.36035237383402, 126.51414165906974 37.3603473349181, 126.51410046232476 37.36031170429429, 126.51409006349856 37.360293741212594, 126.51408978084376 37.36028803480012, 126.51411760958574 37.36025061897885, 126.5141147795852 37.36023890942602, 126.51410030422775 37.360227151134715, 126.51400009463458 37.36018540880492, 126.51395251609213 37.360141172406074, 126.51392095568231 37.36010103567562, 126.51384822136146 37.360067448615574, 126.51372537030899 37.359928721027124, 126.51372492808208 37.35992850656866, 126.51359213306522 37.35989452465519, 126.5135323281025 37.35989976411392, 126.51351069564676 37.35990841322549, 126.51350172478551 37.359918100124915, 126.51350434143113 37.359938363989485, 126.5135444224839 37.359985357487496, 126.51356202296249 37.36000014170598, 126.51356664244696 37.36000356024748, 126.5135715435486 37.360006718651455, 126.51357676082202 37.36000950983868, 126.51358233106748 37.360011828541275, 126.51358721405875 37.36001359569696, 126.513592566134 37.360015438664966, 126.51359797082993 37.36001717372684, 126.51360345218748 37.360018748722354, 126.51360898390816 37.36002021580244, 126.51372147927206 37.36005715067838, 126.51380218091707 37.36023519668033, 126.51380069998544 37.3602750850044, 126.51378570058806 37.36031709191891, 126.51373560044577 37.36033162843846, 126.51372127911652 37.36034446404321, 126.5137167219711 37.360359720280314, 126.51373695450454 37.36039101114559, 126.51378359412526 37.360421394209624, 126.51378718649626 37.360431804030426, 126.5137727141849 37.36045666762168, 126.51371427006956 37.36044196961426, 126.51369604182071 37.3604441589336, 126.51368720737487 37.36046191232735, 126.51370293779833 37.3604782385879, 126.51375367436262 37.36050416584967, 126.51378375609258 37.360506516825644, 126.51381066531891 37.36051771086766, 126.5138784665518 37.36056260528401, 126.5140349982793 37.36059916130063, 126.51407839507044 37.36061414783105, 126.51411349978663 37.360597618686725, 126.51413280401637 37.36054549475548, 126.51416986098602 37.36051381036753, 126.51418813081024 37.36050954970368, 126.51424721843334 37.36053721487971, 126.51426746338505 37.36055243423245, 126.51428560422043 37.36059218328783, 126.5142854662661 37.36063250421399, 126.51431413289446 37.36066563074967, 126.51433814540397 37.36067915993151, 126.5143931259413 37.36069292347131, 126.51441926532117 37.360694332754385, 126.51443331574652 37.36068604339551, 126.51443933328119 37.36067045884825)))	0	1
2022_coastline_polygon.16	MULTIPOLYGON (((126.5153853769381 37.36077926406948, 126.51538410133287 37.360772955315554, 126.51538149945101 37.36076821791071, 126.51537957027814 37.36076138208608, 126.5153776365991 37.36075507153688, 126.51537241933227 37.36074769694634, 126.5153665214874 37.360743995723915, 126.51536258995878 37.36074135404666, 126.51535735356146 37.36073713023991, 126.5153514523344 37.36073395519786, 126.5153514726021 37.360730803517036, 126.51535214418249 37.360728705092846, 126.51535543339655 37.360728718569824, 126.51536200394857 37.360730321373154, 126.5153724970161 37.36073561640421, 126.5153816683152 37.360741957507905, 126.51538824563015 37.36074250884853, 126.51539482518827 37.360742535805024, 126.51540077369286 37.36073835872498, 126.51540409105105 37.3607341708651, 126.5154054916219 37.36072104515467, 126.51540223842721 37.36071525449389, 126.51539176787534 37.360706282499876, 126.51538980493204 37.36070469857574, 126.51537540285653 37.36069308490377, 126.51536886720874 37.360686230205395, 126.5153669402881 37.3606788690957, 126.51536107284396 37.360670441252736, 126.51535781965485 37.360664650590735, 126.51535457659993 37.36065728408821, 126.5153532841096 37.36065360173458, 126.51535332126102 37.36064782455402, 126.51535140560546 37.36063888760823, 126.51534618834916 37.360631513016465, 126.51533570430334 37.36062464213804, 126.5153199771164 37.360614598010564, 126.515305518773 37.360611913196166, 126.51529234504332 37.36061395948801, 126.51528967898939 37.36061920150278, 126.51528962831961 37.36062707980387, 126.51528829191975 37.36063022519036, 126.51528564726412 37.36063231552881, 126.51527772680231 37.3606359601292, 126.51526785804359 37.36063591968697, 126.51525797802618 37.360637454178686, 126.5152506953642 37.36064425225391, 126.5152506649564 37.36064897977513, 126.5152506311757 37.36065423167551, 126.51524533735886 37.36065893672507, 126.51523544381713 37.36066257323643, 126.51522749745384 37.360670419178106, 126.51522482126268 37.36067723613068, 126.51521754648037 37.360682983648175, 126.51521226166163 37.36068611375218, 126.51520695432433 37.36069291992051, 126.51520623206156 37.3607028966448, 126.51520946159386 37.36071236337076, 126.51521268999238 37.360721830992965, 126.51521728633517 37.36072342571297, 126.51522453747536 37.36072135425551, 126.5152311170315 37.36072138122109, 126.51523374592666 37.3607219172892, 126.51523898007179 37.360726665485124, 126.51524289356715 37.360731934463445, 126.51524550219642 37.36073562131106, 126.5152540390665 37.36073828276678, 126.51525929910827 37.360738829617176, 126.51526784949337 37.36073938995137, 126.51527967333541 37.36074258926833, 126.51528360485531 37.3607452318493, 126.51528752848998 37.36074892498577, 126.51529080194757 37.36075156396883, 126.5152927525053 37.36075524901974, 126.51529404837852 37.36075840519284, 126.51529729368127 37.36076524641211, 126.515299247618 37.360768406182764, 126.51531303553804 37.36077318942666, 126.51531500861614 37.36077319751166, 126.5153281823731 37.360771151217556, 126.51533608820576 37.36076960772985, 126.51535188410908 37.36076914715815, 126.51535360605268 37.360769941704, 126.51535548603412 37.36077178838631, 126.5153558009983 37.3607738899517, 126.515357741426 37.36077915084191, 126.51536100475367 37.36078336566345, 126.51537217953647 37.36078498733087, 126.51537876022708 37.3607850142929, 126.51538339260362 37.360780830920426, 126.5153853769381 37.36077926406948)))	0	1
2022_coastline_polygon.17	MULTIPOLYGON (((126.44175144675603 37.36177644369798, 126.44179975172607 37.36173666296251, 126.44183669090022 37.361674150003225, 126.44186794745941 37.36163436897771, 126.44192193660675 37.36160027068928, 126.44196740067503 37.36157185631038, 126.44200149822038 37.36152355062495, 126.44201570626709 37.3614752448095, 126.44201570619133 37.36143546405505, 126.44199013186896 37.361378633465, 126.44195035139428 37.36129622988647, 126.4419048877684 37.36123940004512, 126.4418594234824 37.36118541198722, 126.44181680062103 37.36110869117239, 126.4417287137045 37.36101776299, 126.4417088236581 37.36097229935214, 126.44168325066408 37.360889896062936, 126.44170314081272 37.36079896750799, 126.44168325077807 37.36074497935193, 126.44161647545823 37.36069525242219, 126.4415766936245 37.3606384231438, 126.44154259543117 37.36060716629305, 126.44149144854092 37.36059579995338, 126.44142325285347 37.360587275977885, 126.44136642250565 37.36055886074973, 126.44132948289406 37.36052476302955, 126.44116751793396 37.36044804227817, 126.44109932129612 37.360430993599046, 126.44100839395017 37.360436676414714, 126.44092598999384 37.36045940792686, 126.44082085472238 37.3605190798986, 126.4407384513376 37.36054749489094, 126.44054522858654 37.3606156908718, 126.4403576901404 37.36071230174004, 126.44026107941295 37.36080607104365, 126.44018720004031 37.36089984063135, 126.4401502607864 37.36097940300413, 126.44013036984583 37.36107033128491, 126.44012468643386 37.36117546645375, 126.44011616274744 37.361240820939386, 126.44007069860386 37.36129196813765, 126.44000534377878 37.361323224929436, 126.43996272116726 37.36136868841473, 126.43994851433708 37.361448250225386, 126.43996840456171 37.361493715054294, 126.43994851373088 37.36157895968814, 126.43994283043315 37.361658521307135, 126.43996840398268 37.36167272887495, 126.44000818525171 37.36167272890963, 126.44009343032995 37.36163578986236, 126.4401815174324 37.36161589880952, 126.44023266423606 37.36161305759645, 126.44032075088744 37.36162726538159, 126.44043725248497 37.361647155984635, 126.44056512006276 37.36166704617017, 126.44066741420257 37.36170114414293, 126.44072708567295 37.361715351503456, 126.44085779463981 37.361735242193724, 126.4409970276662 37.361749449772454, 126.44113626150656 37.36175229087644, 126.44126981144484 37.36175229109494, 126.44134369092895 37.36175513226865, 126.44146587501093 37.361772181666026, 126.44156959010719 37.361804859261525, 126.44163494458056 37.36181338325758, 126.44169461614288 37.361802017498995, 126.44175144675603 37.36177644369798)))	0	1
